id,review,rating,date,category,product,sentiment,sentiment_score,keyword_cluster
#1225,Buttons are hard to find and poorly labeled.,2,2024-01-14,UI,Health & Fitness App,Negative,0.1,UI_RESPONSIVENESS
#1226,Single sign-on never works.,1,2024-08-14,Login,E-Commerce Platform,Negative,0.0,AUTHENTICATION
#1227,Push notifications are spammy and annoying.,2,2024-11-27,Mobile,Streaming Service,Negative,0.1,MOBILE_PERFORMANCE
#1228,The new authentication system is seamless.,4,2024-12-10,Login,Food Delivery App,Positive,0.8,LOGIN_ISSUES
#1229,Would definitely recommend to others.,5,2024-04-10,Product,Online Marketplace,Positive,0.9,PRODUCT_QUALITY
#1230,The mobile app is incredibly fast and responsive.,5,2024-03-21,Mobile,Social Media Platform,Positive,0.9,MOBILE_UI
#1231,The product design is flawed.,2,2024-06-29,Product,Social Media Platform,Negative,0.1,FEATURE_REQUESTS
#1232,Two-factor authentication is a nightmare.,1,2024-04-11,Login,Project Management Tool,Negative,0.0,LOGIN_ISSUES
#1233,The mobile app is unusable and slow.,2,2024-09-04,Mobile,SaaS Dashboard,Negative,0.1,MOBILE_PERFORMANCE
#1234,Issue was resolved quickly and professionally.,5,2024-04-07,Support,Social Media Platform,Positive,0.9,RESPONSE_TIME
#1235,Multiple payment options make purchasing convenient.,5,2024-04-09,Checkout,Project Management Tool,Positive,0.9,CART_MANAGEMENT
#1236,The delivery process is a mess. Average experience.,2,2024-01-15,Delivery,Online Marketplace,Negative,0.1,DELIVERY_DELAY
#1237,The UI improvements have made my workflow much more efficient.,4,2024-04-25,UI,E-Commerce Platform,Positive,0.8,NAVIGATION
#1238,Navigation is smooth and I can find everything I need quickly. Great experience overall.,4,2024-05-29,UI,Travel Booking Platform,Positive,0.8,UI_DESIGN
#1239,Packaging was secure and eco-friendly.,5,2024-11-13,Delivery,SaaS Dashboard,Positive,0.9,PACKAGING
#1240,The dashboard is well-organized and information is easy to access.,5,2024-02-04,UI,Streaming Service,Positive,0.9,NAVIGATION
#1241,The system handles high traffic without any issues.,5,2024-12-23,Reliability,Health & Fitness App,Positive,0.9,UPTIME
#1242,Login security is robust without being inconvenient.,4,2024-02-20,Login,Mobile Banking App,Positive,0.8,AUTHENTICATION
#1243,The checkout experience is average. Great experience overall.,3,2024-11-13,Checkout,Project Management Tool,Neutral,0.4,PAYMENT_FAILURE
#1244,Find what I need in seconds every time.,4,2024-03-28,Search,SaaS Dashboard,Positive,0.8,FILTER_ISSUES
#1245,The platform is incredibly stable and reliable.,5,2024-07-08,Reliability,Streaming Service,Positive,0.9,UPTIME
#1246,"Love the new design updates, everything looks so clean now.",4,2024-10-11,UI,SaaS Dashboard,Positive,0.8,UI_DESIGN
#1247,The guest checkout option saved me so much time. Average experience.,5,2024-08-15,Checkout,Health & Fitness App,Positive,0.9,CART_MANAGEMENT
#1248,Remember me feature works reliably. Average experience.,4,2024-02-11,Login,Food Delivery App,Positive,0.8,AUTHENTICATION
#1249,Delivery options are very limited. Disappointed with this.,1,2024-07-20,Delivery,Health & Fitness App,Negative,0.0,SHIPPING_QUALITY
#1250,Performance is acceptable but could be better.,3,2024-12-15,Reliability,Food Delivery App,Neutral,0.4,SYSTEM_RELIABILITY
#1251,Checkout takes forever and constantly fails. Terrible experience.,2,2024-11-23,Checkout,Social Media Platform,Negative,0.1,CHECKOUT_LATENCY
#1252,The guest checkout option saved me so much time. Great experience overall.,4,2024-08-24,Checkout,Social Media Platform,Positive,0.8,CART_MANAGEMENT
#1253,The checkout experience is now frustration-free.,5,2024-01-05,Checkout,Social Media Platform,Positive,0.9,CHECKOUT_LATENCY
#1254,Battery usage is excessive.,1,2024-03-18,Mobile,Social Media Platform,Negative,0.0,APP_CRASH
#1255,Search indexing is comprehensive and up-to-date.,4,2024-09-27,Search,Online Marketplace,Positive,0.8,SEARCH_ACCURACY
#1256,The search experience is intuitive and efficient.,5,2024-01-15,Search,Mobile Banking App,Positive,0.9,SEARCH_ACCURACY
#1257,Support solved the problem but it took multiple attempts.,3,2024-09-04,Support,SaaS Dashboard,Neutral,0.4,RESPONSE_TIME
#1258,Voice search works surprisingly well.,4,2024-10-10,Search,Mobile Banking App,Positive,0.8,FILTER_ISSUES
#1259,The delivery process is a mess.,1,2024-12-25,Delivery,SaaS Dashboard,Negative,0.0,SHIPPING_QUALITY
#1260,Mobile experience is just as good as desktop.,4,2024-12-29,Mobile,E-Commerce Platform,Positive,0.8,APP_CRASH
#1261,Cart management works but could be more intuitive.,3,2024-06-29,Checkout,Food Delivery App,Neutral,0.4,PAYMENT_FAILURE
#1262,Remember me feature is unreliable.,3,2024-03-07,Login,E-Commerce Platform,Neutral,0.4,PASSWORD_RESET
#1263,The search function is slow. Needs improvement.,3,2024-07-02,Search,Streaming Service,Neutral,0.4,SEARCH_PERFORMANCE
#1264,Two-factor authentication is easy to set up.,5,2024-01-31,Login,Online Marketplace,Positive,0.9,PASSWORD_RESET
#1265,Features are basic but functional.,3,2024-10-23,Product,Online Marketplace,Neutral,0.4,PRODUCT_QUALITY
#1266,The payment flow is a disaster. Needs improvement.,2,2024-12-26,Payment,Streaming Service,Negative,0.1,PAYMENT_FAILURE
#1267,Login is instant with face recognition.,5,2024-08-02,Login,Travel Booking Platform,Positive,0.9,LOGIN_ISSUES
#1268,International delivery failed completely.,2,2024-07-25,Delivery,Health & Fitness App,Negative,0.1,PACKAGING
#1269,The support team was unhelpful and rude.,1,2024-12-30,Support,Health & Fitness App,Negative,0.0,CUSTOMER_SUPPORT
#1270,Shipping options are flexible and affordable. Great experience overall.,4,2024-06-02,Delivery,E-Commerce Platform,Positive,0.8,PACKAGING
#1271,Features are exactly what I needed. Overall satisfied.,5,2024-07-15,Product,Social Media Platform,Positive,0.9,FEATURE_REQUESTS
#1272,Two-factor authentication is available but cumbersome. Overall satisfied.,3,2024-10-13,Login,Online Marketplace,Neutral,0.4,LOGIN_ISSUES
#1273,The system crashes constantly.,2,2024-06-24,Reliability,Social Media Platform,Negative,0.1,SYSTEM_RELIABILITY
#1274,Very satisfied with the purchase decision.,5,2024-12-21,Product,Online Marketplace,Positive,0.9,FEATURE_REQUESTS
#1275,The guest checkout option saved me so much time.,4,2024-08-10,Checkout,E-Commerce Platform,Positive,0.8,CHECKOUT_LATENCY
#1276,,5,2024-08-21,Product,Project Management Tool,Positive,0.9,FEATURE_REQUESTS
#1277,Offline mode works surprisingly well.,4,2024-01-03,Mobile,SaaS Dashboard,Positive,0.8,MOBILE_UI
#1278,"The application never freezes or hangs, very stable.",4,2024-10-23,Reliability,SaaS Dashboard,Positive,0.8,SYSTEM_RELIABILITY
#1279,Delivery was extremely late. Needs improvement.,1,2024-07-25,Delivery,Streaming Service,Negative,0.0,PACKAGING
#1280,Remember me feature works reliably.,5,2024-03-21,Login,Streaming Service,Positive,0.9,LOGIN_ISSUES
#1281,"Love the new design updates, everything looks so clean now. Disappointed with this.",5,2024-07-17,UI,Mobile Banking App,Positive,0.9,NAVIGATION
#1282,Two-factor authentication is a nightmare. Needs improvement.,2,2024-12-09,Login,E-Commerce Platform,Negative,0.1,PASSWORD_RESET
#1283,The help documentation is comprehensive and clear. Great experience overall.,4,2024-11-22,Support,Mobile Banking App,Positive,0.8,RESPONSE_TIME
#1284,All transactions have gone through smoothly.,5,2024-09-22,Payment,Project Management Tool,Positive,0.9,REFUND_ISSUES
#1285,The delivery team was professional and courteous. Average experience.,4,2024-03-31,Delivery,Mobile Banking App,Positive,0.8,DELIVERY_DELAY
#1286,Tracking updates were accurate and timely. Would use again.,4,2024-08-31,Delivery,Online Marketplace,Positive,0.8,DELIVERY_DELAY
#1287,Haven't experienced a single crash in months.,5,2024-12-13,Reliability,Health & Fitness App,Positive,0.9,SYSTEM_RELIABILITY
#1288,Single sign-on never works. Disappointed with this.,2,2024-04-13,Login,Online Marketplace,Negative,0.1,LOGIN_ISSUES
#1289,Issue was resolved quickly and professionally. Disappointed with this.,4,2024-08-11,Support,Social Media Platform,Positive,0.8,CUSTOMER_SUPPORT
#1290,Multiple payment options make purchasing convenient.,5,2024-05-12,Checkout,Social Media Platform,Positive,0.9,CART_MANAGEMENT
#1291,Haven't experienced a single crash in months.,4,2024-06-02,Reliability,Food Delivery App,Positive,0.8,CRASH_ISSUES
#1292,Recurring payments don't work.,1,2024-03-28,Payment,Social Media Platform,Negative,0.0,REFUND_ISSUES
#1293,"The system has been rock solid, no downtime at all.",4,2024-02-22,Reliability,Travel Booking Platform,Positive,0.8,CRASH_ISSUES
#1294,The mobile interface is optimized for small screens.,5,2024-12-14,Mobile,SaaS Dashboard,Positive,0.9,MOBILE_UI
#1295,Advanced search options are missing.,3,2024-05-11,Search,E-Commerce Platform,Neutral,0.4,SEARCH_PERFORMANCE
#1296,The interface is incredibly intuitive and easy to navigate. Would use again.,4,2024-01-10,UI,SaaS Dashboard,Positive,0.8,UI_RESPONSIVENESS
#1297,"Delivery was faster than expected, great service.",4,2024-09-26,Delivery,Social Media Platform,Positive,0.8,DELIVERY_DELAY
#1298,Some elements are completely broken.,2,2024-09-06,UI,E-Commerce Platform,Negative,0.1,UI_RESPONSIVENESS
#1299,The interface feels modern and the animations are subtle but nice.,5,2024-11-20,UI,Social Media Platform,Positive,0.9,UI_DESIGN
#1300,Multiple payment options make purchasing convenient.,5,2024-05-05,Checkout,Travel Booking Platform,Positive,0.9,CART_MANAGEMENT
#1301,Payment processing is instant and secure.,5,2024-11-10,Payment,Food Delivery App,Positive,0.9,REFUND_ISSUES
#1302,Support agents are knowledgeable and friendly. Great experience overall.,4,2024-01-09,Support,Health & Fitness App,Positive,0.8,RESPONSE_TIME
#1303,The search function is fast and responsive. Terrible experience.,5,2024-04-18,Search,Travel Booking Platform,Positive,0.9,FILTER_ISSUES
#1304,Advanced search is missing.,2,2024-10-25,Search,Social Media Platform,Negative,0.1,SEARCH_ACCURACY
#1305,Some bugs appear occasionally but are resolved quickly.,3,2024-06-06,Reliability,Travel Booking Platform,Neutral,0.4,UPTIME
#1306,The interface feels modern and the animations are subtle but nice.,5,2024-05-21,UI,Mobile Banking App,Positive,0.9,UI_DESIGN
#1307,Some issues with recurring payments.,3,2024-08-20,Payment,Streaming Service,Neutral,0.4,PAYMENT_FAILURE
#1308,Refunds are processed quickly without any hassle.,5,2024-02-09,Payment,Food Delivery App,Positive,0.9,TRANSACTION_SPEED
#1309,Reliability has improved dramatically since the last update.,4,2024-06-25,Reliability,Mobile Banking App,Positive,0.8,UPTIME
#1310,"Love the new design updates, everything looks so clean now.",4,2024-08-09,UI,Project Management Tool,Positive,0.8,UI_RESPONSIVENESS
#1311,Delivery was on time but nothing special. Could be better.,3,2024-03-27,Delivery,Travel Booking Platform,Neutral,0.4,SHIPPING_QUALITY
#1312,The mobile app is incredibly fast and responsive.,4,2024-04-14,Mobile,Online Marketplace,Positive,0.8,MOBILE_PERFORMANCE
#1313,Offline mode works surprisingly well.,5,2024-06-27,Mobile,Mobile Banking App,Positive,0.9,MOBILE_PERFORMANCE
#1314,Single sign-on works perfectly across all services.,4,2024-07-06,Login,Health & Fitness App,Positive,0.8,PASSWORD_RESET
#1315,The app loads quickly even on slower connections.,5,2024-06-21,Mobile,Food Delivery App,Positive,0.9,MOBILE_PERFORMANCE
#1316,The checkout process has too many unnecessary steps.,2,2024-07-10,Checkout,E-Commerce Platform,Negative,0.1,CART_MANAGEMENT
#1317,Product performance is outstanding.,4,2024-04-16,Product,Health & Fitness App,Positive,0.8,PRODUCT_QUALITY
#1318,The help documentation exists but isn't comprehensive.,3,2024-12-04,Support,Streaming Service,Neutral,0.4,CUSTOMER_SUPPORT
#1319,The design is acceptable but not memorable.,3,2024-08-01,UI,Social Media Platform,Neutral,0.4,NAVIGATION
#1320,Payment went through without any issues this time. Overall satisfied.,4,2024-11-23,Checkout,Food Delivery App,Positive,0.8,PAYMENT_FAILURE
#1321,Quality control is clearly top-notch.,4,2024-04-08,Product,Health & Fitness App,Positive,0.8,FEATURE_REQUESTS
#1322,Customer support responded within minutes.,5,2024-12-13,Support,E-Commerce Platform,Positive,0.9,RESPONSE_TIME
#1323,Navigation is frustrating and unintuitive.,2,2024-01-04,UI,Food Delivery App,Negative,0.1,UI_RESPONSIVENESS
#1324,Transaction history is available but hard to navigate.,3,2024-01-19,Payment,Mobile Banking App,Neutral,0.4,PAYMENT_FAILURE
#1325,Single sign-on works perfectly across all services. Could be better.,5,2024-03-05,Login,Food Delivery App,Positive,0.9,LOGIN_ISSUES
#1326,Search indexing is comprehensive and up-to-date. Terrible experience.,5,2024-07-07,Search,E-Commerce Platform,Positive,0.9,SEARCH_ACCURACY
#1327,Support went above and beyond to solve my problem.,5,2024-12-18,Support,Project Management Tool,Positive,0.9,RESPONSE_TIME
#1328,Got a personalized solution that actually worked. Great experience overall.,5,2024-09-07,Support,Travel Booking Platform,Positive,0.9,SUPPORT_QUALITY
#1329,The mobile interface is optimized for small screens.,5,2024-08-02,Mobile,Mobile Banking App,Positive,0.9,MOBILE_UI
#1330,Two-factor authentication is easy to set up.,5,2024-07-29,Login,SaaS Dashboard,Positive,0.9,PASSWORD_RESET
#1331,Love how smooth the checkout flow is now.,5,2024-05-27,Checkout,Social Media Platform,Positive,0.9,CART_MANAGEMENT
#1332,Support went above and beyond to solve my problem.,5,2024-06-26,Support,Food Delivery App,Positive,0.9,CUSTOMER_SUPPORT
#1333,Filters work perfectly to narrow down results. Needs improvement.,5,2024-06-26,Search,Mobile Banking App,Positive,0.9,SEARCH_PERFORMANCE
#1334,Cart management is intuitive and easy to use.,4,2024-09-18,Checkout,SaaS Dashboard,Positive,0.8,CHECKOUT_LATENCY
#1335,Transaction history is easy to track and manage. Could be better.,4,2024-05-31,Payment,E-Commerce Platform,Positive,0.8,TRANSACTION_SPEED
#1336,Login security is robust without being inconvenient. Terrible experience.,4,2024-06-21,Login,Food Delivery App,Positive,0.8,AUTHENTICATION
#1337,Works perfectly on both iOS and Android.,5,2024-03-16,Mobile,Mobile Banking App,Positive,0.9,MOBILE_UI
#1338,International delivery was smooth and on time. Overall satisfied.,5,2024-10-13,Delivery,Travel Booking Platform,Positive,0.9,SHIPPING_QUALITY
#1339,The product has all the features I was looking for. Overall satisfied.,5,2024-07-16,Product,SaaS Dashboard,Positive,0.9,FEATURE_REQUESTS
#1340,The interface feels modern and the animations are subtle but nice.,5,2024-03-17,UI,Streaming Service,Positive,0.9,UI_RESPONSIVENESS
#1341,Refunds are processed quickly without any hassle.,5,2024-01-12,Payment,Streaming Service,Positive,0.9,REFUND_ISSUES
#1342,The app loads quickly even on slower connections.,5,2024-06-11,Mobile,Project Management Tool,Positive,0.9,MOBILE_UI
#1343,Missing critical payment options.,2,2024-06-12,Checkout,Social Media Platform,Negative,0.1,CHECKOUT_LATENCY
#1344,Password reset process is quick and secure.,5,2024-12-30,Login,SaaS Dashboard,Positive,0.9,LOGIN_ISSUES
#1345,All transactions have gone through smoothly.,5,2024-12-10,Payment,Health & Fitness App,Positive,0.9,TRANSACTION_SPEED
#1346,The billing system is accurate and transparent.,5,2024-10-14,Payment,SaaS Dashboard,Positive,0.9,TRANSACTION_SPEED
#1347,Navigation works but takes some getting used to. Could be better.,3,2024-05-14,UI,E-Commerce Platform,Neutral,0.4,NAVIGATION
#1348,The one-click purchase feature is a game changer.,4,2024-03-22,Checkout,Social Media Platform,Positive,0.8,CHECKOUT_LATENCY
#1349,All transactions have gone through smoothly. Excellent service.,5,2024-12-19,Payment,Streaming Service,Positive,0.9,PAYMENT_FAILURE
#1350,Refunds are processed quickly without any hassle. Excellent service.,5,2024-07-13,Payment,Online Marketplace,Positive,0.9,PAYMENT_FAILURE
#1351,Transactions go through but confirmation takes time. Excellent service.,3,2024-06-22,Payment,SaaS Dashboard,Neutral,0.4,TRANSACTION_SPEED
#1352,Might recommend with reservations.,3,2024-01-03,Product,SaaS Dashboard,Neutral,0.4,FEATURE_REQUESTS
#1353,"Great job on the user experience, it's a pleasure to use.",4,2024-10-16,UI,Project Management Tool,Positive,0.8,NAVIGATION
#1354,The checkout experience is average.,3,2024-08-27,Checkout,Mobile Banking App,Neutral,0.4,CHECKOUT_LATENCY
#1355,Live chat feature is very convenient. Disappointed with this.,5,2024-04-08,Support,Streaming Service,Positive,0.9,SUPPORT_QUALITY
#1356,The search experience is intuitive and efficient.,4,2024-10-23,Search,Health & Fitness App,Positive,0.8,SEARCH_PERFORMANCE
#1357,Payment processing is instant and secure. Needs improvement.,5,2024-10-15,Payment,Mobile Banking App,Positive,0.9,PAYMENT_FAILURE
#1358,Single sign-on works perfectly across all services.,4,2024-03-02,Login,SaaS Dashboard,Positive,0.8,PASSWORD_RESET
